
ID;Cliente;Pto;Eta;Nave;Contenedor;Status;Sello;Med;Carga;PESO TOTAL;Terminal;Fecha Liberaci�n;Hora Liberaci�n;Fecha programaci�n;Hora Programaci�n;FECHA ARRIBO EN CD;Hora;CD;FechaDesg. (WHATSAPP/ Otawero);HoraDesg;FechaDev;EIR;Agencia;CiaNaviera / LINEA;DepDev;DiasLibres;DEMURRAGE;Sobrestadia Regi�n (x ciclo 2 horas);Sobreestadia (x ciclo de 4 hora);Description;Almc;Dias extras de almacenaje;E.CHASIS;TipodeServicio;ServicioAdicional;OBS 1;OBS 2;SERVICIO DIRECTO;FECHA ACT;HORA ACT;;;;;NAVES CON CONSIDERACI�N;;;;;;;;;;;;;;
527;WALMART;;19/09/2025;CMA CGM BYBLOS;CMAU 319481-4;POR ARRIBAR;M2721685;20;824,5;4325;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 574436-9;POR ARRIBAR;R4502286;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 574611-9;POR ARRIBAR;R4502283;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 577141-0;POR ARRIBAR;M2742428;40HN;2061,5;5562;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 577162-0;POR ARRIBAR;M2742429;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 577345-4;POR ARRIBAR;M2742418;40HN;2041;5541;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 577456-9;POR ARRIBAR;M2742373;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 574483-6;POR ARRIBAR;M2753460;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 574603-7;POR ARRIBAR;R4502172;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 575003-7;POR ARRIBAR;M2753302;40HN;2020;5520;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;WALMART;;19/09/2025;CMA CGM BYBLOS;CGMU 576997-9;POR ARRIBAR;M2742334;40HN;1907;5407;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;WALMART;;19/09/2025;CMA CGM BYBLOS;TCKU 104349-8;POR ARRIBAR;M2728253;20;824,5;4325;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;WALMART;;19/09/2025;CMA CGM BYBLOS;TTNU 862187-2;POR ARRIBAR;R4502325;40HN;1907;5407;;;;;;;;;;;;;STEPHENS;ONE LINE;;;;;;PLUSH TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;WALMART;;14/09/2025;LOTUS A;CAIU 555639-7;POR ARRIBAR;M1694655;40HN;20662,5;24163;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;WALMART;;14/09/2025;LOTUS A;TLLU 104566-5;POR ARRIBAR;M1694669;40HN;20662,5;24163;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;WALMART;;14/09/2025;LOTUS A;CGMU 526662-9;POR ARRIBAR;M1694561;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;WALMART;;14/09/2025;LOTUS A;SEKU 912251-2;POR ARRIBAR;M1694666;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;WALMART;;14/09/2025;LOTUS A;CGMU 523378-0;POR ARRIBAR;M3687885;40HN;20662,5;24163;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;WALMART;;14/09/2025;LOTUS A;CGMU 534334-5;POR ARRIBAR;M3687888;40HN;20662,5;24163;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;WALMART;;14/09/2025;LOTUS A;BMOU 964429-0;POR ARRIBAR;M3227741;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;WALMART;;14/09/2025;LOTUS A;CGMU 690837-0;POR ARRIBAR;M3227549;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;WALMART;;14/09/2025;LOTUS A;BMOU 964213-2;POR ARRIBAR;M3687620;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;WALMART;;14/09/2025;LOTUS A;TTNU 884373-5;POR ARRIBAR;M3302321;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;WALMART;;14/09/2025;LOTUS A;SEKU 905993-4;POR ARRIBAR;M3687522;40HN;21120;24620;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;TEMU 917429-3;LIBERADO;CN03070AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
552;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;MORU 132002-7;LIBERADO;CN03062AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
553;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;IKSU 251789-6;LIBERADO;CNE203156;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
554;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;ONEU 915901-0;LIBERADO;CN03116AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
555;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;ONEU 931129-4;LIBERADO;CN03168AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
556;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;FSCU 593966-5;LIBERADO;CN85540AS;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
557;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;BMOU 987491-9;LIBERADO;CNE203151;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
558;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;IKSU 252436-5;PROGRAMADO;CNE203019;40HN;21120;24620;ZEAL;09-09-25;12:00;16/09/2025;7:00;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;7;-3;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
559;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;SZLU 969490-2;LIBERADO;CN88993AS;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
560;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;ONEU 923567-7;LIBERADO;CN89418AS;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
561;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;ONEU 934066-7;LIBERADO;CN03247AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
562;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;SEGU 918635-9;LIBERADO;CN04943AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
563;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;TTNU 876178-7;LIBERADO;CN03096AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
564;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;CAAU 401975-0;LIBERADO;CN03246AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
565;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;MORU 114026-2;LIBERADO;CN03196AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
566;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;TTNU 874586-8;LIBERADO;CN03193AU;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
567;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;TTNU 880624-3;LIBERADO;CNE203232;40HN;21120;24620;ZEAL;09-09-25;12:00;;;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;-45909;-45919;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
568;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;SEGU 927632-3;DESCARGADO;CNE203238;40HN;21120;24620;ZEAL;09-09-25;12:00;20/09/2025;16:00;20/09/2025;16:00;CD Quilicura;22/09/2025;9:00;;;STEPHENS;ONE LINE;SITRANS VAP;;;;10;WET WIPES;11;1;1;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
569;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;SZLU 954859-6;DESCARGADO;CNE203236;40HN;21120;24620;ZEAL;09-09-25;12:00;20/09/2025;16:00;22/09/2025;16:00;CD Quilicura;23/09/2025;7:00;;;STEPHENS;ONE LINE;SITRANS VAP;;;;3;WET WIPES;11;1;0;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
570;WALMART;TPS;06/09/2025;RIO DE JANEIRO EXPRESS;ONEU 905940-7;PROGRAMADO;CNE203242;40HN;21120;24620;ZEAL;09-09-25;12:00;20/09/2025;16:00;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;WET WIPES;11;1;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
571;WALMART;STI;08/09/2025;GUAYAQUIL EXPRESS;HLBU 627898-7;PROGRAMADO;;40 hr;21111;24611;SITRANS SAI;15-09-25;15:00;16/09/2025;22:30;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;;1;-9;;Reefer;;;;;;;;;;;;;;;;;;;;;;;;;
572;WALMART;STI;08/09/2025;POLAR CHILE;MNBU 912766-4;PROGRAMADO;;40 hr;21111;24611;CONTOPSA SAI;15-09-25;15:00;16/09/2025;7:00;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;;1;-9;;Reefer;;;;;;;;;;;;;;;;;;;;;;;;;
573;WALMART;STI;08/09/2025;POLAR CHILE;TEMU 975942-0;PROGRAMADO;;40 hr;21111;24611;CONTOPSA SAI;15-09-25;15:00;16/09/2025;14:30;;;CD Quilicura;;;;;STEPHENS;ONE LINE;SITRANS VAP;;;;;;1;-9;;Reefer;;;;;;;;;;;;;;;;;;;;;;;;;
574;WALMART;STI;21/09/2025;MALIAKOS;HLBU 137780-0;POR ARRIBAR;HLK0323144;20ST;26891;30391;;;;;;;;;;;;;SERRANO;HAPAG;;;;;;FILLED SWEETENED CONDENS;0;-10;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
575;WALMART;STI;21/09/2025;MALIAKOS;HAMU 117725-3;POR ARRIBAR;HLD11957879;40HC;6204;9704;;;;;;;;;;;;;SERRANO;HAPAG;;;;;;PAIRS OF PLASTIC SHOES;0;-10;;Indirecto Deposito;;;;;;;;;;;;;;;;;;;;;;;;;
576;WALMART;;26/09/2025;APL CHARLESTON;CMAU 478661-2;POR ARRIBAR;M4448709;40H;2190;5690;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;WALMART;;26/09/2025;APL CHARLESTON;CMAU 951094-6;POR ARRIBAR;M4442269;40H;3518;7017,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;WALMART;;26/09/2025;APL CHARLESTON;CMAU 957326-6;POR ARRIBAR;M4442283;40H;2729;6228,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;WALMART;;26/09/2025;APL CHARLESTON;HPCU 436903-4;POR ARRIBAR;M4445626;40H;2691;6191;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;WALMART;;26/09/2025;APL CHARLESTON;TXGU 720992-1;POR ARRIBAR;M4442647;40H;3192;6691,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;WALMART;;26/09/2025;APL CHARLESTON;CAIU 967504-9;POR ARRIBAR;M4447293;40H;3455;6955;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;WALMART;;26/09/2025;APL CHARLESTON;CGMU 527593-4;POR ARRIBAR;M3536826;40HN;3390;6890;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;WALMART;;26/09/2025;APL CHARLESTON;CGMU 562065-0;POR ARRIBAR;M3536919;40HN;3326;6826;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;WALMART;;26/09/2025;APL CHARLESTON;SEKU 921133-2;POR ARRIBAR;M3536857;40HN;3235;6735;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;WALMART;;26/09/2025;APL CHARLESTON;CMAU 132463-1;POR ARRIBAR;M3562018;20;1368;4868;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS PO 217092, 217093;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;WALMART;;26/09/2025;APL CHARLESTON;HPCU 434129-5;POR ARRIBAR;M4442595;40H;4492;7992;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS PO 217092, 217093;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;WALMART;;26/09/2025;APL CHARLESTON;TLLU 426054-8;POR ARRIBAR;M5699238;40H;10008;13508;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS(TOY CARS);0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;WALMART;;26/09/2025;APL CHARLESTON;SEGU 618819-4;POR ARRIBAR;M4444162;40H;3612;7112;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;WALMART;;26/09/2025;APL CHARLESTON;SEGU 955548-3;POR ARRIBAR;M3548068;40HN;3125;6625;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;WALMART;;26/09/2025;APL CHARLESTON;TCLU 737266-7;POR ARRIBAR;M4441185;20;1444;4944;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;WALMART;;26/09/2025;APL CHARLESTON;CGMU 551144-9;POR ARRIBAR;M5683159;40HN;3140;6640;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
592;WALMART;;26/09/2025;APL CHARLESTON;CGMU 656140-2;POR ARRIBAR;M5683247;40HN;3095;6595;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;WALMART;;26/09/2025;APL CHARLESTON;CMAU 370465-1;POR ARRIBAR;M4455704;40H;4055;7555;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;WALMART;;26/09/2025;APL CHARLESTON;SEKU 914405-0;POR ARRIBAR;M4441363;40HN;2993;6492,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;WALMART;;26/09/2025;APL CHARLESTON;TTNU 865166-6;POR ARRIBAR;M3548141;40HN;3505;7005;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;WALMART;;26/09/2025;APL CHARLESTON;AMCU 933852-1;POR ARRIBAR;M4442101;40HN;3500;7000;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS (FIGURAS ACCION AND;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;WALMART;;26/09/2025;APL CHARLESTON;TTNU 866346-1;POR ARRIBAR;M5683180;40HN;3341;6840,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS (FIGURAS ACCION AND;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;WALMART;;26/09/2025;APL CHARLESTON;CMAU 869671-2;POR ARRIBAR;M5697155;40H;4795;8295;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC DOLLS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;WALMART;;26/09/2025;APL CHARLESTON;TLLU 888606-2;POR ARRIBAR;M5697003;40H;4646;8146;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;WALMART;;26/09/2025;APL CHARLESTON;BEAU 443025-0;POR ARRIBAR;M3558433;40H;9470;12969,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WOODEN TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;WALMART;;26/09/2025;APL CHARLESTON;CMAU 942189-6;POR ARRIBAR;M5696620;40H;4401;7901;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;WALMART;;26/09/2025;APL CHARLESTON;TCKU 706551-3;POR ARRIBAR;M3554090;40H;5988;9487,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS AND HOBBIES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;WALMART;;26/09/2025;APL CHARLESTON;TCLU 879554-0;POR ARRIBAR;M5697095;40H;6238;9737,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS(TOY CARS);0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;WALMART;;26/09/2025;APL CHARLESTON;UETU 256449-1;POR ARRIBAR;M5697136;20;2605;6105;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS(TOY CARS);0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;WALMART;;26/09/2025;APL CHARLESTON;CMAU 601268-3;POR ARRIBAR;M5699715;40H;3739;7239;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;WALMART;;26/09/2025;APL CHARLESTON;CMAU 364910-6;POR ARRIBAR;M5697014;40H;3923;7422,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;WALMART;;26/09/2025;APL CHARLESTON;TCLU 444968-3;POR ARRIBAR;M5697051;40;3998;7498;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;WALMART;;26/09/2025;APL CHARLESTON;TTNU 863656-9;POR ARRIBAR;M5683168;40HN;3380;6880;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;WALMART;;26/09/2025;APL CHARLESTON;CGMU 690873-9;POR ARRIBAR;M1695512;40HN;20663;24162,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;WALMART;;26/09/2025;APL CHARLESTON;CGMU 695554-0;POR ARRIBAR;M1695517;40HN;20663;24162,5;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;WET WIPES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;WALMART;;26/09/2025;APL CHARLESTON;CGMU 692807-8;POR ARRIBAR;M1695674;40HN;4140;7640;;;;;;;;;;;;;STEPHENS;CMA-CGM;;;;;;RIDE ON CAR;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;WALMART;;26/09/2025;APL CHARLESTON;CMAU 384176-2;POR ARRIBAR;;40H;4259;7758,5;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;WALMART;;26/09/2025;APL CHARLESTON;TCKU 761648-9;POR ARRIBAR;;40H;3440;6940;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;PLASTIC TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;WALMART;;26/09/2025;APL CHARLESTON;CMAU 348855-2;POR ARRIBAR;;40H;12708;16207,5;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;WOODEN TOYS;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;WALMART;;26/09/2025;APL CHARLESTON;TEMU 517537-3;POR ARRIBAR;;20;4489;7989;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;CRZ SET MEDIDORES;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;WALMART;;26/09/2025;APL CHARLESTON;CGMU 517402-9;POR ARRIBAR;;40HN;2881;6381;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;30L PEDAL BIN;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;WALMART;;26/09/2025;APL CHARLESTON;CGMU 530110-2;POR ARRIBAR;;40HN;2881;6381;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;30L PEDAL BIN;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;WALMART;;26/09/2025;APL CHARLESTON;CGMU 531457-9;POR ARRIBAR;;40HN;2886;6385,5;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;30L PEDAL BIN;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;WALMART;;26/09/2025;APL CHARLESTON;TTNU 891726-8;POR ARRIBAR;;40HN;2881;6381;;;;;;;;;;;;;SERRANO;CMA-CGM;;;;;;30L PEDAL BIN;0;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;
